,data_referencia,tipo_titulo,codigo_selic,data_vencimento,taxa_intradiaria,pu,tipo_pu
24,2022-04-11,LTN,100000,2023-01-01,13.168,914.084624,OBSERVADO
25,2022-04-11,LTN,100000,2023-04-01,13.2006,885.99931,OBSERVADO
26,2022-04-11,LTN,100000,2023-07-01,13.1713,860.073434,OBSERVADO
27,2022-04-11,LTN,100000,2024-01-01,12.7819,813.667053,OBSERVADO
28,2022-04-11,LTN,100000,2024-04-01,12.6345,792.34191,OBSERVADO
29,2022-04-11,LTN,100000,2024-07-01,12.4274,772.250563,OBSERVADO
30,2022-04-11,LTN,100000,2025-01-01,12.0775,733.161778,OBSERVADO
31,2022-04-11,LTN,100000,2025-07-01,11.9866,695.594988,OBSERVADO
0,2022-04-12,NTN-B,760199,2022-08-15,5.8028,3942.295609,OBSERVADO
1,2022-04-12,NTN-B,760100,2023-03-15,5.9685,3922.617955,MODELADO
2,2022-04-12,NTN-B,760199,2023-05-15,5.9685,4001.480808,OBSERVADO
3,2022-04-12,NTN-B,760199,2024-08-15,5.5954,3974.68313,OBSERVADO
4,2022-04-12,NTN-B,760199,2025-05-15,5.4552,4058.866484,OBSERVADO
5,2022-04-12,NTN-B,760199,2026-08-15,5.3939,4028.743005,OBSERVADO
6,2022-04-12,NTN-B,760199,2027-05-15,5.5005,4083.934902,OBSERVADO
7,2022-04-12,NTN-B,760199,2028-08-15,5.5372,4035.621011,OBSERVADO
8,2022-04-12,NTN-B,760199,2030-08-15,5.5488,4058.316087,OBSERVADO
9,2022-04-12,NTN-B,760199,2032-08-15,5.6215,4055.767088,OBSERVADO
10,2022-04-12,NTN-B,760199,2035-05-15,5.6309,4133.84143,OBSERVADO
11,2022-04-12,NTN-B,760199,2040-08-15,5.6595,4093.986471,OBSERVADO
12,2022-04-12,NTN-B,760199,2045-05-15,5.7593,4123.594685,OBSERVADO
13,2022-04-12,NTN-B,760199,2050-08-15,5.7735,4069.429414,OBSERVADO
14,2022-04-12,NTN-B,760199,2055-05-15,5.7758,4134.532353,OBSERVADO
15,2022-04-12,NTN-B,760199,2060-08-15,5.786,4075.991235,OBSERVADO
16,2022-04-12,NTN-F,950199,2023-01-01,13.1002,1007.100927,OBSERVADO
17,2022-04-12,NTN-F,950199,2025-01-01,12.1068,981.872621,OBSERVADO
18,2022-04-12,NTN-F,950199,2027-01-01,11.9188,962.815387,OBSERVADO
19,2022-04-12,NTN-F,950199,2029-01-01,11.8919,946.228711,OBSERVADO
20,2022-04-12,NTN-F,950199,2031-01-01,11.9465,929.151433,OBSERVADO
21,2022-04-12,NTN-F,950199,2033-01-01,11.9293,917.892155,OBSERVADO
22,2022-04-12,LTN,100000,2022-07-01,12.5177,974.587522,OBSERVADO
23,2022-04-12,LTN,100000,2022-10-01,12.985,943.521943,OBSERVADO
24,2022-04-12,LTN,100000,2023-01-01,13.0971,914.947471,OBSERVADO
25,2022-04-12,LTN,100000,2023-04-01,13.1193,887.054741,OBSERVADO
26,2022-04-12,LTN,100000,2023-07-01,13.1047,861.11114,OBSERVADO
27,2022-04-12,LTN,100000,2024-01-01,12.6867,815.232119,OBSERVADO
28,2022-04-12,LTN,100000,2024-04-01,12.5444,793.955596,OBSERVADO
29,2022-04-12,LTN,100000,2024-07-01,12.3385,773.956814,OBSERVADO
30,2022-04-12,LTN,100000,2025-01-01,11.9978,734.913294,OBSERVADO
31,2022-04-12,LTN,100000,2025-07-01,11.923,697.174717,OBSERVADO
32,2022-04-12,LTN,100000,2029-01-01,11.8919,946.228711,MODELADO
0,2022-04-13,NTN-B,760199,2022-08-15,5.6598,3947.734745,OBSERVADO
1,2022-04-13,NTN-B,760100,2023-03-15,5.9023,3928.476931,MODELADO
2,2022-04-13,NTN-B,760199,2023-05-15,5.9146,4007.305063,OBSERVADO
3,2022-04-13,NTN-B,760199,2024-08-15,5.6412,3974.543342,OBSERVADO
4,2022-04-13,NTN-B,760199,2025-05-15,5.5172,4055.906631,OBSERVADO
5,2022-04-13,NTN-B,760199,2026-08-15,5.43,4027.074597,OBSERVADO
6,2022-04-13,NTN-B,760199,2027-05-15,5.5159,4085.058977,OBSERVADO
7,2022-04-13,NTN-B,760199,2028-08-15,5.5518,4036.328504,OBSERVADO
8,2022-04-13,NTN-B,760199,2030-08-15,5.5577,4059.746475,OBSERVADO
9,2022-04-13,NTN-B,760199,2032-08-15,5.6229,4059.062881,OBSERVADO
10,2022-04-13,NTN-B,760199,2035-05-15,5.6347,4136.273826,OBSERVADO
11,2022-04-13,NTN-B,760199,2040-08-15,5.6424,4105.340229,OBSERVADO
12,2022-04-13,NTN-B,760199,2045-05-15,5.7322,4140.859764,OBSERVADO
13,2022-04-13,NTN-B,760199,2050-08-15,5.7443,4089.109759,OBSERVADO
14,2022-04-13,NTN-B,760199,2055-05-15,5.7456,4155.851952,OBSERVADO
15,2022-04-13,NTN-B,760199,2060-08-15,5.7597,4095.715228,OBSERVADO
16,2022-04-13,NTN-F,950199,2023-01-01,13.0939,1007.632003,OBSERVADO
17,2022-04-13,NTN-F,950199,2025-01-01,12.2101,980.171384,OBSERVADO
18,2022-04-13,NTN-F,950199,2027-01-01,11.9822,961.205524,OBSERVADO
19,2022-04-13,NTN-F,950199,2029-01-01,11.9972,942.350507,OBSERVADO
20,2022-04-13,NTN-F,950199,2031-01-01,12.0469,924.817428,OBSERVADO
21,2022-04-13,NTN-F,950199,2033-01-01,12.0446,912.26032,OBSERVADO
22,2022-04-13,LTN,100000,2022-07-01,12.5209,975.037811,OBSERVADO
23,2022-04-13,LTN,100000,2022-10-01,12.9741,944.022163,OBSERVADO
24,2022-04-13,LTN,100000,2023-01-01,13.0891,915.44095,OBSERVADO
25,2022-04-13,LTN,100000,2023-04-01,13.1363,887.359653,OBSERVADO
26,2022-04-13,LTN,100000,2023-07-01,13.1514,861.101702,OBSERVADO
27,2022-04-13,LTN,100000,2024-01-01,12.8016,814.201499,OBSERVADO
28,2022-04-13,LTN,100000,2024-04-01,12.6591,792.753061,OBSERVADO
29,2022-04-13,LTN,100000,2024-07-01,12.4599,772.47783,OBSERVADO
30,2022-04-13,LTN,100000,2025-01-01,12.124,732.999784,OBSERVADO
31,2022-04-13,LTN,100000,2025-07-01,12.0393,695.173371,OBSERVADO
0,2022-04-14,NTN-B,760199,2022-08-15,5.4188,3954.36789,OBSERVADO
1,2022-04-14,NTN-B,760100,2023-03-15,5.7838,3936.077769,MODELADO
2,2022-04-14,NTN-B,760199,2023-05-15,5.7914,4015.828793,OBSERVADO
3,2022-04-14,NTN-B,760199,2024-08-15,5.611,3980.67533,OBSERVADO
4,2022-04-14,NTN-B,760199,2025-05-15,5.5085,4060.539715,OBSERVADO
5,2022-04-14,NTN-B,760199,2026-08-15,5.4235,4031.695346,OBSERVADO
6,2022-04-14,NTN-B,760199,2027-05-15,5.514,4089.106546,OBSERVADO
7,2022-04-14,NTN-B,760199,2028-08-15,5.5411,4042.198777,OBSERVADO
8,2022-04-14,NTN-B,760199,2030-08-15,5.5649,4061.618593,OBSERVADO
9,2022-04-14,NTN-B,760199,2032-08-15,5.6352,4059.077756,OBSERVADO
10,2022-04-14,NTN-B,760199,2035-05-15,5.6411,4137.781174,OBSERVADO
11,2022-04-14,NTN-B,760199,2040-08-15,5.6508,4105.367906,OBSERVADO
12,2022-04-14,NTN-B,760199,2045-05-15,5.7346,4143.47265,OBSERVADO
13,2022-04-14,NTN-B,760199,2050-08-15,5.7556,4086.694705,OBSERVADO
14,2022-04-14,NTN-B,760199,2055-05-15,5.7568,4153.166922,OBSERVADO
15,2022-04-14,NTN-B,760199,2060-08-15,5.7631,4097.417039,OBSERVADO
16,2022-04-14,NTN-F,950199,2023-01-01,13.1479,1007.79189,OBSERVADO
17,2022-04-14,NTN-F,950199,2025-01-01,12.3755,977.201396,OBSERVADO
18,2022-04-14,NTN-F,950199,2027-01-01,12.113,957.45021,OBSERVADO
19,2022-04-14,NTN-F,950199,2029-01-01,12.153,936.465427,OBSERVADO
20,2022-04-14,NTN-F,950199,2031-01-01,12.2131,917.451821,OBSERVADO
21,2022-04-14,NTN-F,950199,2033-01-01,12.1762,905.850397,OBSERVADO
22,2022-04-14,LTN,100000,2022-07-01,12.5432,975.453707,OBSERVADO
23,2022-04-14,LTN,100000,2022-10-01,13.0023,944.368883,OBSERVADO
24,2022-04-14,LTN,100000,2023-01-01,13.1456,915.561197,OBSERVADO
25,2022-04-14,LTN,100000,2023-04-01,13.2139,887.207572,OBSERVADO
26,2022-04-14,LTN,100000,2023-07-01,13.2435,860.678824,OBSERVADO
27,2022-04-14,LTN,100000,2024-01-01,12.9466,812.811306,OBSERVADO
28,2022-04-14,LTN,100000,2024-04-01,12.8336,790.744823,OBSERVADO
29,2022-04-14,LTN,100000,2024-07-01,12.6278,770.311883,OBSERVADO
30,2022-04-14,LTN,100000,2025-01-01,12.2804,730.567457,OBSERVADO
31,2022-04-14,LTN,100000,2025-07-01,12.2074,692.164146,OBSERVADO
0,2022-04-18,NTN-B,760199,2022-08-15,5.1592,3961.17267,OBSERVADO
1,2022-04-18,NTN-B,760100,2023-03-15,5.6881,3942.897147,MODELADO
2,2022-04-18,NTN-B,760199,2023-05-15,5.6758,4024.041721,OBSERVADO
3,2022-04-18,NTN-B,760199,2024-08-15,5.6055,3984.772035,OBSERVADO
4,2022-04-18,NTN-B,760199,2025-05-15,5.5598,4058.75035,OBSERVADO
5,2022-04-18,NTN-B,760199,2026-08-15,5.4939,4025.004003,OBSERVADO
6,2022-04-18,NTN-B,760199,2027-05-15,5.5662,4084.039575,OBSERVADO
7,2022-04-18,NTN-B,760199,2028-08-15,5.5946,4034.994518,OBSERVADO
8,2022-04-18,NTN-B,760199,2030-08-15,5.6084,4054.22841,OBSERVADO
9,2022-04-18,NTN-B,760199,2032-08-15,5.6722,4051.689708,OBSERVADO
10,2022-04-18,NTN-B,760199,2035-05-15,5.6898,4124.236337,OBSERVADO
11,2022-04-18,NTN-B,760199,2040-08-15,5.691,4091.311449,OBSERVADO
12,2022-04-18,NTN-B,760199,2045-05-15,5.783,4123.266232,OBSERVADO
13,2022-04-18,NTN-B,760199,2050-08-15,5.7985,4067.113593,OBSERVADO
14,2022-04-18,NTN-B,760199,2055-05-15,5.7991,4132.53308,OBSERVADO
15,2022-04-18,NTN-B,760199,2060-08-15,5.8114,4071.936735,OBSERVADO
16,2022-04-18,NTN-F,950199,2023-01-01,13.15,1008.273164,OBSERVADO
17,2022-04-18,NTN-F,950199,2025-01-01,12.4564,975.990638,OBSERVADO
18,2022-04-18,NTN-F,950199,2027-01-01,12.2234,954.373059,OBSERVADO
19,2022-04-18,NTN-F,950199,2029-01-01,12.2668,932.323576,OBSERVADO
20,2022-04-18,NTN-F,950199,2031-01-01,12.3303,912.442281,OBSERVADO
21,2022-04-18,NTN-F,950199,2033-01-01,12.3372,898.024591,OBSERVADO
22,2022-04-18,LTN,100000,2022-07-01,12.5568,975.886887,OBSERVADO
23,2022-04-18,LTN,100000,2022-10-01,12.9977,944.844938,OBSERVADO
24,2022-04-18,LTN,100000,2023-01-01,13.1493,915.988748,OBSERVADO
25,2022-04-18,LTN,100000,2023-04-01,13.2327,887.503097,OBSERVADO
26,2022-04-18,LTN,100000,2023-07-01,13.2602,860.95104,OBSERVADO
27,2022-04-18,LTN,100000,2024-01-01,12.9927,812.640663,OBSERVADO
28,2022-04-18,LTN,100000,2024-04-01,12.9029,790.181783,OBSERVADO
29,2022-04-18,LTN,100000,2024-07-01,12.7015,769.571962,OBSERVADO
30,2022-04-18,LTN,100000,2025-01-01,12.37,729.327151,OBSERVADO
31,2022-04-18,LTN,100000,2025-07-01,12.3132,690.401504,OBSERVADO
0,2022-04-19,NTN-B,760199,2022-08-15,5.232,3962.653631,OBSERVADO
1,2022-04-19,NTN-B,760100,2023-03-15,5.6412,3946.894884,MODELADO
2,2022-04-19,NTN-B,760199,2023-05-15,5.6395,4027.942661,OBSERVADO
3,2022-04-19,NTN-B,760199,2024-08-15,5.5845,3988.954732,OBSERVADO
4,2022-04-19,NTN-B,760199,2025-05-15,5.4837,4069.380299,OBSERVADO
5,2022-04-19,NTN-B,760199,2026-08-15,5.4132,4039.330283,OBSERVADO
6,2022-04-19,NTN-B,760199,2027-05-15,5.4609,4104.310165,OBSERVADO
7,2022-04-19,NTN-B,760199,2028-08-15,5.4939,4058.012244,OBSERVADO
8,2022-04-19,NTN-B,760199,2030-08-15,5.5235,4078.423871,OBSERVADO
9,2022-04-19,NTN-B,760199,2032-08-15,5.6109,4072.624402,OBSERVADO
10,2022-04-19,NTN-B,760199,2035-05-15,5.6337,4146.773081,OBSERVADO
11,2022-04-19,NTN-B,760199,2040-08-15,5.659,4108.023861,OBSERVADO
12,2022-04-19,NTN-B,760199,2045-05-15,5.7544,4140.00312,OBSERVADO
13,2022-04-19,NTN-B,760199,2050-08-15,5.7812,4079.038255,OBSERVADO
14,2022-04-19,NTN-B,760199,2055-05-15,5.7892,4140.813167,OBSERVADO
15,2022-04-19,NTN-B,760199,2060-08-15,5.799,4081.953642,OBSERVADO
16,2022-04-19,NTN-F,950199,2023-01-01,13.0826,1009.177953,OBSERVADO
17,2022-04-19,NTN-F,950199,2025-01-01,12.3437,978.760891,OBSERVADO
18,2022-04-19,NTN-F,950199,2027-01-01,12.1245,957.952995,OBSERVADO
19,2022-04-19,NTN-F,950199,2029-01-01,12.2085,935.08717,OBSERVADO
20,2022-04-19,NTN-F,950199,2031-01-01,12.3095,913.823214,OBSERVADO
21,2022-04-19,NTN-F,950199,2033-01-01,12.3347,898.566292,OBSERVADO
22,2022-04-19,LTN,100000,2022-07-01,12.5723,976.317864,OBSERVADO
23,2022-04-19,LTN,100000,2022-10-01,12.949,945.490811,OBSERVADO
24,2022-04-19,LTN,100000,2023-01-01,13.083,916.817394,OBSERVADO
25,2022-04-19,LTN,100000,2023-04-01,13.1556,888.519473,OBSERVADO
26,2022-04-19,LTN,100000,2023-07-01,13.1517,862.366498,OBSERVADO
27,2022-04-19,LTN,100000,2024-01-01,12.8647,814.597674,OBSERVADO
28,2022-04-19,LTN,100000,2024-04-01,12.7657,792.426127,OBSERVADO
29,2022-04-19,LTN,100000,2024-07-01,12.5768,771.803195,OBSERVADO
30,2022-04-19,LTN,100000,2025-01-01,12.2583,731.628453,OBSERVADO
31,2022-04-19,LTN,100000,2025-07-01,12.2099,692.747971,OBSERVADO
0,2022-04-20,NTN-B,760199,2022-08-15,5.0782,3966.899015,OBSERVADO
1,2022-04-20,NTN-B,760100,2023-03-15,5.5791,3951.388451,MODELADO
2,2022-04-20,NTN-B,760199,2023-05-15,5.5922,4032.261046,OBSERVADO
3,2022-04-20,NTN-B,760199,2024-08-15,5.5355,3995.438138,OBSERVADO
4,2022-04-20,NTN-B,760199,2025-05-15,5.4536,4075.089305,OBSERVADO
5,2022-04-20,NTN-B,760199,2026-08-15,5.3721,4047.842076,OBSERVADO
6,2022-04-20,NTN-B,760199,2027-05-15,5.4304,4111.97485,OBSERVADO
7,2022-04-20,NTN-B,760199,2028-08-15,5.4546,4068.539792,OBSERVADO
8,2022-04-20,NTN-B,760199,2030-08-15,5.4852,4090.760377,OBSERVADO
9,2022-04-20,NTN-B,760199,2032-08-15,5.5705,4087.338814,OBSERVADO
10,2022-04-20,NTN-B,760199,2035-05-15,5.6043,4159.857157,OBSERVADO
11,2022-04-20,NTN-B,760199,2040-08-15,5.6314,4122.850253,OBSERVADO
12,2022-04-20,NTN-B,760199,2045-05-15,5.7486,4145.458406,OBSERVADO
13,2022-04-20,NTN-B,760199,2050-08-15,5.7688,4088.329266,OBSERVADO
14,2022-04-20,NTN-B,760199,2055-05-15,5.7671,4156.1733,OBSERVADO
15,2022-04-20,NTN-B,760199,2060-08-15,5.7785,4096.914492,OBSERVADO
16,2022-04-20,NTN-F,950199,2023-01-01,13.0507,1009.863769,OBSERVADO
17,2022-04-20,NTN-F,950199,2025-01-01,12.163,982.938496,OBSERVADO
18,2022-04-20,NTN-F,950199,2027-01-01,11.9988,962.401878,OBSERVADO
19,2022-04-20,NTN-F,950199,2029-01-01,12.0929,940.16871,OBSERVADO
20,2022-04-20,NTN-F,950199,2031-01-01,12.1991,919.362639,OBSERVADO
21,2022-04-20,NTN-F,950199,2033-01-01,12.2391,903.858875,OBSERVADO
22,2022-04-20,LTN,100000,2022-07-01,12.5878,976.750102,OBSERVADO
23,2022-04-20,LTN,100000,2022-10-01,12.9424,945.973007,OBSERVADO
24,2022-04-20,LTN,100000,2023-01-01,13.0494,917.4563,OBSERVADO
25,2022-04-20,LTN,100000,2023-04-01,13.0822,889.504878,OBSERVADO
26,2022-04-20,LTN,100000,2023-07-01,13.0514,863.703826,OBSERVADO
27,2022-04-20,LTN,100000,2024-01-01,12.7056,816.934762,OBSERVADO
28,2022-04-20,LTN,100000,2024-04-01,12.6134,794.877384,OBSERVADO
29,2022-04-20,LTN,100000,2024-07-01,12.4083,774.694584,OBSERVADO
30,2022-04-20,LTN,100000,2025-01-01,12.0913,734.910647,OBSERVADO
31,2022-04-20,LTN,100000,2025-07-01,12.0481,696.254843,OBSERVADO
0,2022-04-22,NTN-B,760199,2022-08-15,4.8917,3971.499628,OBSERVADO
1,2022-04-22,NTN-B,760100,2023-03-15,5.417,3959.182575,MODELADO
2,2022-04-22,NTN-B,760199,2023-05-15,5.4443,4040.475126,OBSERVADO
3,2022-04-22,NTN-B,760199,2024-08-15,5.5046,4000.4261,OBSERVADO
4,2022-04-22,NTN-B,760199,2025-05-15,5.4524,4077.700432,OBSERVADO
5,2022-04-22,NTN-B,760199,2026-08-15,5.388,4047.951518,OBSERVADO
6,2022-04-22,NTN-B,760199,2027-05-15,5.4522,4110.790029,OBSERVADO
7,2022-04-22,NTN-B,760199,2028-08-15,5.4757,4066.695371,OBSERVADO
8,2022-04-22,NTN-B,760199,2030-08-15,5.5034,4088.576253,OBSERVADO
9,2022-04-22,NTN-B,760199,2032-08-15,5.5933,4082.948398,OBSERVADO
10,2022-04-22,NTN-B,760199,2035-05-15,5.6169,4157.896393,OBSERVADO
11,2022-04-22,NTN-B,760199,2040-08-15,5.6462,4118.791218,OBSERVADO
12,2022-04-22,NTN-B,760199,2045-05-15,5.7635,4140.621187,OBSERVADO
13,2022-04-22,NTN-B,760199,2050-08-15,5.7793,4085.145494,OBSERVADO
14,2022-04-22,NTN-B,760199,2055-05-15,5.7834,4149.315578,OBSERVADO
15,2022-04-22,NTN-B,760199,2060-08-15,5.797,4088.247276,OBSERVADO
16,2022-04-22,NTN-F,950199,2023-01-01,13.0066,1010.621445,OBSERVADO
17,2022-04-22,NTN-F,950199,2025-01-01,12.2562,981.464517,OBSERVADO
18,2022-04-22,NTN-F,950199,2027-01-01,12.1163,959.084397,OBSERVADO
19,2022-04-22,NTN-F,950199,2029-01-01,12.2139,935.725902,OBSERVADO
20,2022-04-22,NTN-F,950199,2031-01-01,12.3141,914.453242,OBSERVADO
21,2022-04-22,NTN-F,950199,2033-01-01,12.3412,899.066029,OBSERVADO
22,2022-04-22,LTN,100000,2022-07-01,12.589,977.207735,OBSERVADO
23,2022-04-22,LTN,100000,2022-10-01,12.9,946.590767,OBSERVADO
24,2022-04-22,LTN,100000,2023-01-01,13.006,918.149149,OBSERVADO
25,2022-04-22,LTN,100000,2023-04-01,13.058,890.119615,OBSERVADO
26,2022-04-22,LTN,100000,2023-07-01,13.045,864.182616,OBSERVADO
27,2022-04-22,LTN,100000,2024-01-01,12.7401,816.900832,OBSERVADO
28,2022-04-22,LTN,100000,2024-04-01,12.6521,794.725374,OBSERVADO
29,2022-04-22,LTN,100000,2024-07-01,12.4726,774.08926,OBSERVADO
30,2022-04-22,LTN,100000,2025-01-01,12.1822,733.63946,OBSERVADO
31,2022-04-22,LTN,100000,2025-07-01,12.1495,694.569314,OBSERVADO
0,2022-04-25,NTN-B,760199,2022-08-15,4.9425,3973.23142,OBSERVADO
1,2022-04-25,NTN-B,760100,2023-03-15,5.4981,3958.911301,MODELADO
2,2022-04-25,NTN-B,760199,2023-05-15,5.5475,4038.947246,OBSERVADO
3,2022-04-25,NTN-B,760199,2024-08-15,5.6158,3993.741904,OBSERVADO
4,2022-04-25,NTN-B,760199,2025-05-15,5.5464,4070.145906,OBSERVADO
5,2022-04-25,NTN-B,760199,2026-08-15,5.4573,4040.216662,OBSERVADO
6,2022-04-25,NTN-B,760199,2027-05-15,5.5053,4104.326128,OBSERVADO
7,2022-04-25,NTN-B,760199,2028-08-15,5.5266,4058.772088,OBSERVADO
8,2022-04-25,NTN-B,760199,2030-08-15,5.5531,4078.334427,OBSERVADO
9,2022-04-25,NTN-B,760199,2032-08-15,5.6279,4075.019839,OBSERVADO
10,2022-04-25,NTN-B,760199,2035-05-15,5.6655,4143.090355,OBSERVADO
11,2022-04-25,NTN-B,760199,2040-08-15,5.6954,4099.491374,OBSERVADO
12,2022-04-25,NTN-B,760199,2045-05-15,5.81,4120.201673,OBSERVADO
13,2022-04-25,NTN-B,760199,2050-08-15,5.8328,4058.701565,OBSERVADO
14,2022-04-25,NTN-B,760199,2055-05-15,5.8399,4119.429837,OBSERVADO
15,2022-04-25,NTN-B,760199,2060-08-15,5.8463,4061.138532,OBSERVADO
16,2022-04-25,NTN-F,950199,2023-01-01,13.017,1011.049537,OBSERVADO
17,2022-04-25,NTN-F,950199,2025-01-01,12.3878,979.214299,OBSERVADO
18,2022-04-25,NTN-F,950199,2027-01-01,12.2805,954.316982,OBSERVADO
19,2022-04-25,NTN-F,950199,2029-01-01,12.3651,930.123019,OBSERVADO
20,2022-04-25,NTN-F,950199,2031-01-01,12.4565,908.340262,OBSERVADO
21,2022-04-25,NTN-F,950199,2033-01-01,12.4609,893.435968,OBSERVADO
22,2022-04-25,LTN,100000,2022-07-01,12.5679,977.702554,OBSERVADO
23,2022-04-25,LTN,100000,2022-10-01,12.9097,947.010155,OBSERVADO
24,2022-04-25,LTN,100000,2023-01-01,13.0165,918.535477,OBSERVADO
25,2022-04-25,LTN,100000,2023-04-01,13.0761,890.418601,OBSERVADO
26,2022-04-25,LTN,100000,2023-07-01,13.09,864.195017,OBSERVADO
27,2022-04-25,LTN,100000,2024-01-01,12.8191,816.326969,OBSERVADO
28,2022-04-25,LTN,100000,2024-04-01,12.7515,793.752674,OBSERVADO
29,2022-04-25,LTN,100000,2024-07-01,12.5881,772.723761,OBSERVADO
30,2022-04-25,LTN,100000,2025-01-01,12.326,731.448867,OBSERVADO
31,2022-04-25,LTN,100000,2025-07-01,12.2987,691.958782,OBSERVADO
0,2022-04-26,NTN-B,760199,2022-08-15,4.8301,3976.896281,OBSERVADO
1,2022-04-26,NTN-B,760100,2023-03-15,5.5255,3960.4304,MODELADO
2,2022-04-26,NTN-B,760199,2023-05-15,5.479,4044.061083,OBSERVADO
3,2022-04-26,NTN-B,760199,2024-08-15,5.589,3998.394819,OBSERVADO
4,2022-04-26,NTN-B,760199,2025-05-15,5.524,4075.029168,OBSERVADO
5,2022-04-26,NTN-B,760199,2026-08-15,5.4324,4046.338321,OBSERVADO
6,2022-04-26,NTN-B,760199,2027-05-15,5.5012,4107.525863,OBSERVADO
7,2022-04-26,NTN-B,760199,2028-08-15,5.5168,4063.258866,OBSERVADO
8,2022-04-26,NTN-B,760199,2030-08-15,5.5407,4084.008776,OBSERVADO
9,2022-04-26,NTN-B,760199,2032-08-15,5.6086,4083.350297,OBSERVADO
10,2022-04-26,NTN-B,760199,2035-05-15,5.6592,4147.892944,OBSERVADO
11,2022-04-26,NTN-B,760199,2040-08-15,5.6942,4102.559838,OBSERVADO
12,2022-04-26,NTN-B,760199,2045-05-15,5.7976,4128.883298,OBSERVADO
13,2022-04-26,NTN-B,760199,2050-08-15,5.8195,4068.409108,OBSERVADO
14,2022-04-26,NTN-B,760199,2055-05-15,5.8312,4126.974495,OBSERVADO
15,2022-04-26,NTN-B,760199,2060-08-15,5.8418,4066.367041,OBSERVADO
16,2022-04-26,NTN-F,950199,2023-01-01,13.0186,1011.531061,OBSERVADO
17,2022-04-26,NTN-F,950199,2025-01-01,12.2764,981.950737,OBSERVADO
18,2022-04-26,NTN-F,950199,2027-01-01,12.159,958.599278,OBSERVADO
19,2022-04-26,NTN-F,950199,2029-01-01,12.257,934.857868,OBSERVADO
20,2022-04-26,NTN-F,950199,2031-01-01,12.3215,914.95524,OBSERVADO
21,2022-04-26,NTN-F,950199,2033-01-01,12.3422,899.846012,OBSERVADO
22,2022-04-26,LTN,100000,2022-07-01,12.6023,978.106233,OBSERVADO
23,2022-04-26,LTN,100000,2022-10-01,12.914,947.450515,OBSERVADO
24,2022-04-26,LTN,100000,2023-01-01,13.0154,918.987774,OBSERVADO
25,2022-04-26,LTN,100000,2023-04-01,13.0652,890.933701,OBSERVADO
26,2022-04-26,LTN,100000,2023-07-01,13.0747,864.755324,OBSERVADO
27,2022-04-26,LTN,100000,2024-01-01,12.7598,817.438874,OBSERVADO
28,2022-04-26,LTN,100000,2024-04-01,12.6756,795.158532,OBSERVADO
29,2022-04-26,LTN,100000,2024-07-01,12.5086,774.273663,OBSERVADO
30,2022-04-26,LTN,100000,2025-01-01,12.21,733.82045,OBSERVADO
31,2022-04-26,LTN,100000,2025-07-01,12.1687,694.824444,OBSERVADO
0,2022-04-27,NTN-B,760199,2022-08-15,5.0099,3977.140332,OBSERVADO
1,2022-04-27,NTN-B,760100,2023-03-15,5.3806,3967.600352,MODELADO
2,2022-04-27,NTN-B,760199,2023-05-15,5.4325,4048.315718,OBSERVADO
3,2022-04-27,NTN-B,760199,2024-08-15,5.5806,4001.541193,OBSERVADO
4,2022-04-27,NTN-B,760199,2025-05-15,5.5391,4075.916177,OBSERVADO
5,2022-04-27,NTN-B,760199,2026-08-15,5.4455,4046.876683,OBSERVADO
6,2022-04-27,NTN-B,760199,2027-05-15,5.5143,4107.829821,OBSERVADO
7,2022-04-27,NTN-B,760199,2028-08-15,5.524,4064.2745,OBSERVADO
8,2022-04-27,NTN-B,760199,2030-08-15,5.5425,4086.052161,OBSERVADO
9,2022-04-27,NTN-B,760199,2032-08-15,5.6133,4084.444519,OBSERVADO
10,2022-04-27,NTN-B,760199,2035-05-15,5.6571,4151.200851,OBSERVADO
11,2022-04-27,NTN-B,760199,2040-08-15,5.6933,4105.496781,OBSERVADO
12,2022-04-27,NTN-B,760199,2045-05-15,5.811,4124.843373,OBSERVADO
13,2022-04-27,NTN-B,760199,2050-08-15,5.8249,4068.026971,OBSERVADO
14,2022-04-27,NTN-B,760199,2055-05-15,5.83,4130.234854,OBSERVADO
15,2022-04-27,NTN-B,760199,2060-08-15,5.841,4069.383663,OBSERVADO
16,2022-04-27,NTN-F,950199,2023-01-01,12.973,1012.293129,OBSERVADO
17,2022-04-27,NTN-F,950199,2025-01-01,12.2349,983.253377,OBSERVADO
18,2022-04-27,NTN-F,950199,2027-01-01,12.1495,959.337147,OBSERVADO
19,2022-04-27,NTN-F,950199,2029-01-01,12.2591,935.203028,OBSERVADO
20,2022-04-27,NTN-F,950199,2031-01-01,12.3143,915.709117,OBSERVADO
21,2022-04-27,NTN-F,950199,2033-01-01,,901.180882,OBSERVADO
22,2022-04-27,LTN,100000,2022-07-01,12.6291,978.524521,OBSERVADO
23,2022-04-27,LTN,100000,2022-10-01,12.9,947.959041,OBSERVADO
24,2022-04-27,LTN,100000,2023-01-01,12.9739,919.665932,OBSERVADO
25,2022-04-27,LTN,100000,2023-04-01,12.9966,891.87472,OBSERVADO
26,2022-04-27,LTN,100000,2023-07-01,12.9805,866.027331,OBSERVADO
27,2022-04-27,LTN,100000,2024-01-01,12.636,819.334353,OBSERVADO
28,2022-04-27,LTN,100000,2024-04-01,12.551,797.22406,OBSERVADO
29,2022-04-27,LTN,100000,2024-07-01,12.4017,776.232985,OBSERVADO
