,vertice_du,taxa_prefixadas,taxa_ipca,taxa_implicita,data_referencia
5,882,11.2766,5.4417,5.5337,2022-02-10
6,1008,11.2415,5.4224,5.5197,2022-02-10
7,1134,11.2451,5.423,5.5226,2022-02-10
8,1260,11.273,5.4347,5.5373,2022-02-10
9,1386,11.3153,5.4519,5.5602,2022-02-10
10,1512,11.3652,5.4716,5.5878,2022-02-10
11,1638,11.4181,5.4919,5.6176,2022-02-10
12,1764,11.4713,5.5118,5.6481,2022-02-10
13,1890,11.5231,5.5307,5.6783,2022-02-10
14,2016,11.5726,5.5483,5.7076,2022-02-10
15,2142,11.6191,5.5647,5.7352,2022-02-10
16,2268,11.6626,5.5797,5.7614,2022-02-10
17,2394,11.7029,5.5935,5.7857,2022-02-10
18,2520,11.7404,5.6062,5.8085,2022-02-10
19,2646,11.775,5.6177,5.8297,2022-02-10
20,2772,,5.6284,,2022-02-10
21,2898,,5.6382,,2022-02-10
22,3024,,5.6472,,2022-02-10
23,3150,,5.6555,,2022-02-10
24,3276,,5.6632,,2022-02-10
25,3402,,5.6704,,2022-02-10
26,3528,,5.677,,2022-02-10
27,3654,,5.6832,,2022-02-10
28,3780,,5.689,,2022-02-10
29,3906,,5.6944,,2022-02-10
30,4032,,5.6995,,2022-02-10
31,4158,,5.7042,,2022-02-10
32,4284,,5.7087,,2022-02-10
33,4410,,5.713,,2022-02-10
34,4536,,5.717,,2022-02-10
35,4662,,5.7207,,2022-02-10
36,4788,,5.7243,,2022-02-10
37,4914,,5.7277,,2022-02-10
38,5040,,5.731,,2022-02-10
39,5166,,5.734,,2022-02-10
40,5292,,5.737,,2022-02-10
41,5418,,5.7398,,2022-02-10
42,5544,,5.7424,,2022-02-10
43,5670,,5.745,,2022-02-10
44,5796,,5.7474,,2022-02-10
45,5922,,5.7497,,2022-02-10
46,6048,,5.752,,2022-02-10
47,6174,,5.7541,,2022-02-10
48,6300,,5.7562,,2022-02-10
49,6426,,5.7581,,2022-02-10
50,6552,,5.76,,2022-02-10
51,6678,,5.7619,,2022-02-10
52,6804,,5.7636,,2022-02-10
53,6930,,5.7653,,2022-02-10
54,7056,,5.767,,2022-02-10
55,7182,,5.7685,,2022-02-10
56,7308,,5.7701,,2022-02-10
57,7434,,5.7715,,2022-02-10
58,7560,,5.773,,2022-02-10
59,7686,,5.7743,,2022-02-10
60,7812,,5.7757,,2022-02-10
61,7938,,5.777,,2022-02-10
62,8064,,5.7782,,2022-02-10
63,8190,,5.7794,,2022-02-10
64,8316,,5.7806,,2022-02-10
65,8442,,5.7817,,2022-02-10
66,8568,,5.7828,,2022-02-10
67,8694,,5.7839,,2022-02-10
68,8820,,5.785,,2022-02-10
69,8946,,5.786,,2022-02-10
70,9072,,5.787,,2022-02-10
71,9198,,5.7879,,2022-02-10
72,9324,,5.7889,,2022-02-10
73,9450,,5.7898,,2022-02-10
74,9576,,5.7907,,2022-02-10
0,252,12.5489,6.7352,5.4468,2022-02-11
1,378,12.3089,6.2236,5.7287,2022-02-11
2,504,11.9604,5.8771,5.7456,2022-02-11
3,630,11.6678,5.6746,5.6713,2022-02-11
4,756,11.4675,5.5634,5.5929,2022-02-11
5,882,11.3513,5.5068,5.5394,2022-02-11
6,1008,11.2992,5.4826,5.5142,2022-02-11
7,1134,11.2915,5.4775,5.512,2022-02-11
8,1260,11.3127,5.4833,5.5263,2022-02-11
9,1386,11.3512,5.4952,5.5509,2022-02-11
10,1512,11.3992,5.5101,5.5815,2022-02-11
11,1638,11.4515,5.5263,5.6149,2022-02-11
12,1764,11.5048,5.5426,5.649,2022-02-11
13,1890,11.557,5.5585,5.6826,2022-02-11
14,2016,11.607,5.5735,5.7149,2022-02-11
15,2142,11.6541,5.5877,5.7453,2022-02-11
16,2268,11.6981,5.6008,5.7739,2022-02-11
17,2394,11.739,5.6129,5.8005,2022-02-11
18,2520,11.7769,5.6241,5.8251,2022-02-11
19,2646,11.8118,5.6344,5.8479,2022-02-11
20,2772,,5.6438,,2022-02-11
21,2898,,5.6526,,2022-02-11
22,3024,,5.6607,,2022-02-11
23,3150,,5.6681,,2022-02-11
24,3276,,5.6751,,2022-02-11
25,3402,,5.6815,,2022-02-11
26,3528,,5.6875,,2022-02-11
27,3654,,5.6931,,2022-02-11
28,3780,,5.6983,,2022-02-11
29,3906,,5.7032,,2022-02-11
30,4032,,5.7078,,2022-02-11
31,4158,,5.7121,,2022-02-11
32,4284,,5.7161,,2022-02-11
33,4410,,5.7199,,2022-02-11
34,4536,,5.7235,,2022-02-11
35,4662,,5.727,,2022-02-11
36,4788,,5.7302,,2022-02-11
37,4914,,5.7333,,2022-02-11
38,5040,,5.7362,,2022-02-11
39,5166,,5.739,,2022-02-11
40,5292,,5.7416,,2022-02-11
41,5418,,5.7441,,2022-02-11
42,5544,,5.7465,,2022-02-11
43,5670,,5.7488,,2022-02-11
44,5796,,5.751,,2022-02-11
45,5922,,5.7531,,2022-02-11
46,6048,,5.7551,,2022-02-11
47,6174,,5.7571,,2022-02-11
48,6300,,5.7589,,2022-02-11
49,6426,,5.7607,,2022-02-11
50,6552,,5.7624,,2022-02-11
51,6678,,5.7641,,2022-02-11
52,6804,,5.7657,,2022-02-11
53,6930,,5.7672,,2022-02-11
54,7056,,5.7687,,2022-02-11
55,7182,,5.7701,,2022-02-11
56,7308,,5.7715,,2022-02-11
57,7434,,5.7728,,2022-02-11
58,7560,,5.7741,,2022-02-11
59,7686,,5.7754,,2022-02-11
60,7812,,5.7766,,2022-02-11
61,7938,,5.7777,,2022-02-11
62,8064,,5.7789,,2022-02-11
63,8190,,5.7799,,2022-02-11
64,8316,,5.781,,2022-02-11
65,8442,,5.782,,2022-02-11
66,8568,,5.783,,2022-02-11
67,8694,,5.784,,2022-02-11
68,8820,,5.7849,,2022-02-11
69,8946,,5.7859,,2022-02-11
70,9072,,5.7868,,2022-02-11
71,9198,,5.7876,,2022-02-11
72,9324,,5.7885,,2022-02-11
73,9450,,5.7893,,2022-02-11
74,9576,,5.7901,,2022-02-11
0,252,12.5601,6.6134,5.5778,2022-02-14
1,378,12.3269,6.1497,5.8193,2022-02-14
2,504,11.9901,5.8282,5.8225,2022-02-14
3,630,11.706,5.6362,5.7459,2022-02-14
4,756,11.509,5.5282,5.6674,2022-02-14
5,882,11.3914,5.4718,5.6124,2022-02-14
6,1008,11.3349,5.4469,5.5838,2022-02-14
7,1134,11.3217,5.4409,5.5773,2022-02-14
8,1260,11.3373,5.4464,5.5866,2022-02-14
9,1386,11.3711,5.4584,5.6066,2022-02-14
10,1512,11.4155,5.4738,5.6333,2022-02-14
11,1638,11.4654,5.4909,5.6635,2022-02-14
12,1764,11.5175,5.5085,5.6952,2022-02-14
13,1890,11.5695,5.5257,5.7273,2022-02-14
14,2016,11.62,5.5423,5.7585,2022-02-14
15,2142,11.6683,5.558,5.7885,2022-02-14
16,2268,11.714,5.5727,5.8171,2022-02-14
17,2394,11.7568,5.5864,5.8439,2022-02-14
18,2520,11.7968,5.599,5.8691,2022-02-14
19,2646,11.8341,5.6108,5.8926,2022-02-14
20,2772,,5.6217,,2022-02-14
21,2898,,5.6317,,2022-02-14
22,3024,,5.641,,2022-02-14
23,3150,,5.6496,,2022-02-14
24,3276,,5.6577,,2022-02-14
25,3402,,5.6651,,2022-02-14
26,3528,,5.6721,,2022-02-14
27,3654,,5.6785,,2022-02-14
28,3780,,5.6846,,2022-02-14
29,3906,,5.6903,,2022-02-14
30,4032,,5.6956,,2022-02-14
31,4158,,5.7006,,2022-02-14
32,4284,,5.7053,,2022-02-14
33,4410,,5.7098,,2022-02-14
34,4536,,5.714,,2022-02-14
35,4662,,5.718,,2022-02-14
36,4788,,5.7217,,2022-02-14
37,4914,,5.7253,,2022-02-14
38,5040,,5.7287,,2022-02-14
39,5166,,5.7319,,2022-02-14
40,5292,,5.735,,2022-02-14
41,5418,,5.7379,,2022-02-14
42,5544,,5.7407,,2022-02-14
43,5670,,5.7434,,2022-02-14
44,5796,,5.746,,2022-02-14
45,5922,,5.7484,,2022-02-14
46,6048,,5.7508,,2022-02-14
47,6174,,5.753,,2022-02-14
48,6300,,5.7552,,2022-02-14
49,6426,,5.7573,,2022-02-14
50,6552,,5.7593,,2022-02-14
51,6678,,5.7612,,2022-02-14
52,6804,,5.7631,,2022-02-14
53,6930,,5.7648,,2022-02-14
54,7056,,5.7666,,2022-02-14
55,7182,,5.7682,,2022-02-14
56,7308,,5.7698,,2022-02-14
57,7434,,5.7714,,2022-02-14
58,7560,,5.7729,,2022-02-14
59,7686,,5.7743,,2022-02-14
60,7812,,5.7757,,2022-02-14
61,7938,,5.7771,,2022-02-14
62,8064,,5.7784,,2022-02-14
63,8190,,5.7797,,2022-02-14
64,8316,,5.7809,,2022-02-14
65,8442,,5.7821,,2022-02-14
66,8568,,5.7833,,2022-02-14
67,8694,,5.7844,,2022-02-14
68,8820,,5.7855,,2022-02-14
69,8946,,5.7866,,2022-02-14
70,9072,,5.7876,,2022-02-14
71,9198,,5.7886,,2022-02-14
72,9324,,5.7896,,2022-02-14
73,9450,,5.7905,,2022-02-14
74,9576,,5.7915,,2022-02-14
0,252,12.4585,6.5021,5.5927,2022-02-15
1,378,12.1986,6.0219,5.8258,2022-02-15
2,504,11.8487,5.7066,5.8105,2022-02-15
3,630,11.559,5.5245,5.7185,2022-02-15
4,756,11.3606,5.425,5.6301,2022-02-15
5,882,11.2442,5.3756,5.5692,2022-02-15
6,1008,11.1904,5.3567,5.537,2022-02-15
7,1134,11.1809,5.3563,5.5284,2022-02-15
8,1260,11.2009,5.367,5.5367,2022-02-15
9,1386,11.2393,5.384,5.5561,2022-02-15
10,1512,11.2886,5.4043,5.5825,2022-02-15
11,1638,11.3435,5.426,5.6129,2022-02-15
12,1764,11.4004,5.4479,5.6449,2022-02-15
13,1890,11.4571,5.4693,5.6772,2022-02-15
14,2016,11.5122,5.4898,5.7089,2022-02-15
15,2142,11.5649,5.5091,5.7395,2022-02-15
16,2268,11.6147,5.5272,5.7686,2022-02-15
17,2394,11.6614,5.5441,5.7959,2022-02-15
18,2520,11.7051,5.5597,5.8217,2022-02-15
19,2646,11.7458,5.5742,5.8457,2022-02-15
20,2772,,5.5876,,2022-02-15
21,2898,,5.6,,2022-02-15
22,3024,,5.6115,,2022-02-15
23,3150,,5.6222,,2022-02-15
24,3276,,5.6321,,2022-02-15
25,3402,,5.6413,,2022-02-15
26,3528,,5.6499,,2022-02-15
27,3654,,5.658,,2022-02-15
28,3780,,5.6655,,2022-02-15
29,3906,,5.6725,,2022-02-15
30,4032,,5.6791,,2022-02-15
31,4158,,5.6853,,2022-02-15
32,4284,,5.6912,,2022-02-15
33,4410,,5.6967,,2022-02-15
34,4536,,5.7019,,2022-02-15
35,4662,,5.7069,,2022-02-15
36,4788,,5.7115,,2022-02-15
37,4914,,5.716,,2022-02-15
38,5040,,5.7202,,2022-02-15
39,5166,,5.7242,,2022-02-15
40,5292,,5.728,,2022-02-15
41,5418,,5.7317,,2022-02-15
42,5544,,5.7351,,2022-02-15
43,5670,,5.7385,,2022-02-15
44,5796,,5.7416,,2022-02-15
45,5922,,5.7447,,2022-02-15
46,6048,,5.7476,,2022-02-15
47,6174,,5.7504,,2022-02-15
48,6300,,5.7531,,2022-02-15
49,6426,,5.7557,,2022-02-15
50,6552,,5.7581,,2022-02-15
51,6678,,5.7605,,2022-02-15
52,6804,,5.7628,,2022-02-15
53,6930,,5.7651,,2022-02-15
54,7056,,5.7672,,2022-02-15
55,7182,,5.7692,,2022-02-15
56,7308,,5.7712,,2022-02-15
57,7434,,5.7732,,2022-02-15
58,7560,,5.775,,2022-02-15
59,7686,,5.7768,,2022-02-15
60,7812,,5.7786,,2022-02-15
61,7938,,5.7802,,2022-02-15
62,8064,,5.7819,,2022-02-15
63,8190,,5.7835,,2022-02-15
64,8316,,5.785,,2022-02-15
65,8442,,5.7865,,2022-02-15
66,8568,,5.7879,,2022-02-15
67,8694,,5.7893,,2022-02-15
68,8820,,5.7907,,2022-02-15
69,8946,,5.792,,2022-02-15
70,9072,,5.7933,,2022-02-15
71,9198,,5.7946,,2022-02-15
72,9324,,5.7958,,2022-02-15
73,9450,,5.797,,2022-02-15
74,9576,,5.7981,,2022-02-15
0,252,12.4627,6.5277,5.5713,2022-02-16
1,378,12.2183,6.0375,5.8288,2022-02-16
2,504,11.8778,5.7348,5.8098,2022-02-16
3,630,11.5895,5.5613,5.7106,2022-02-16
4,756,11.3862,5.4637,5.6156,2022-02-16
5,882,11.2608,5.4121,5.5484,2022-02-16
6,1008,11.1962,5.3889,5.5103,2022-02-16
7,1134,11.1751,5.3835,5.4957,2022-02-16
8,1260,11.1836,5.3892,5.498,2022-02-16
9,1386,11.2113,5.4015,5.512,2022-02-16
10,1512,11.2506,5.4177,5.5331,2022-02-16
11,1638,11.2965,5.4358,5.5585,2022-02-16
12,1764,11.3453,5.4547,5.5859,2022-02-16
13,1890,11.3949,5.4736,5.614,2022-02-16
14,2016,11.4436,5.4919,5.6418,2022-02-16
15,2142,11.4906,5.5095,5.6687,2022-02-16
16,2268,11.5353,5.5261,5.6945,2022-02-16
17,2394,11.5776,5.5417,5.7189,2022-02-16
18,2520,11.6173,5.5563,5.7419,2022-02-16
19,2646,11.6543,5.5699,5.7633,2022-02-16
20,2772,,5.5826,,2022-02-16
21,2898,,5.5944,,2022-02-16
22,3024,,5.6053,,2022-02-16
23,3150,,5.6155,,2022-02-16
24,3276,,5.625,,2022-02-16
25,3402,,5.6339,,2022-02-16
26,3528,,5.6422,,2022-02-16
27,3654,,5.6499,,2022-02-16
28,3780,,5.6572,,2022-02-16
29,3906,,5.664,,2022-02-16
30,4032,,5.6703,,2022-02-16
31,4158,,5.6763,,2022-02-16
32,4284,,5.682,,2022-02-16
33,4410,,5.6873,,2022-02-16
34,4536,,5.6924,,2022-02-16
35,4662,,5.6972,,2022-02-16
36,4788,,5.7017,,2022-02-16
37,4914,,5.706,,2022-02-16
38,5040,,5.7101,,2022-02-16
39,5166,,5.714,,2022-02-16
40,5292,,5.7177,,2022-02-16
41,5418,,5.7212,,2022-02-16
42,5544,,5.7246,,2022-02-16
43,5670,,5.7278,,2022-02-16
44,5796,,5.7309,,2022-02-16
45,5922,,5.7338,,2022-02-16
46,6048,,5.7366,,2022-02-16
47,6174,,5.7394,,2022-02-16
48,6300,,5.742,,2022-02-16
49,6426,,5.7445,,2022-02-16
50,6552,,5.7469,,2022-02-16
51,6678,,5.7492,,2022-02-16
52,6804,,5.7514,,2022-02-16
53,6930,,5.7535,,2022-02-16
54,7056,,5.7556,,2022-02-16
55,7182,,5.7576,,2022-02-16
56,7308,,5.7595,,2022-02-16
57,7434,,5.7614,,2022-02-16
58,7560,,5.7632,,2022-02-16
59,7686,,5.7649,,2022-02-16
60,7812,,5.7666,,2022-02-16
61,7938,,5.7683,,2022-02-16
62,8064,,5.7698,,2022-02-16
63,8190,,5.7714,,2022-02-16
64,8316,,5.7729,,2022-02-16
65,8442,,5.7743,,2022-02-16
66,8568,,5.7757,,2022-02-16
67,8694,,5.7771,,2022-02-16
68,8820,,5.7784,,2022-02-16
69,8946,,5.7797,,2022-02-16
70,9072,,5.7809,,2022-02-16
71,9198,,5.7821,,2022-02-16
72,9324,,5.7833,,2022-02-16
73,9450,,5.7845,,2022-02-16
74,9576,,5.7856,,2022-02-16
0,252,12.4944,6.5615,5.5675,2022-02-17
1,378,12.2665,6.0751,5.8368,2022-02-17
2,504,11.9395,5.7828,5.8201,2022-02-17
3,630,11.6632,5.6171,5.7245,2022-02-17
4,756,11.4711,5.5248,5.6349,2022-02-17
5,882,11.3563,5.4765,5.5745,2022-02-17
6,1008,11.301,5.4552,5.5433,2022-02-17
7,1134,11.2875,5.4506,5.5351,2022-02-17
8,1260,11.3016,5.4564,5.5427,2022-02-17
9,1386,11.333,5.4684,5.5605,2022-02-17
10,1512,11.3741,5.4838,5.584,2022-02-17
11,1638,11.4202,5.5009,5.6106,2022-02-17
12,1764,11.468,5.5187,5.6381,2022-02-17
13,1890,11.5154,5.5363,5.6654,2022-02-17
14,2016,11.5613,5.5535,5.6917,2022-02-17
15,2142,11.6049,5.5698,5.7166,2022-02-17
16,2268,11.6459,5.5852,5.7401,2022-02-17
17,2394,11.6842,5.5996,5.7619,2022-02-17
18,2520,11.7198,5.6131,5.7821,2022-02-17
19,2646,11.7529,5.6257,5.8008,2022-02-17
20,2772,,5.6374,,2022-02-17
21,2898,,5.6482,,2022-02-17
22,3024,,5.6583,,2022-02-17
23,3150,,5.6677,,2022-02-17
24,3276,,5.6764,,2022-02-17
25,3402,,5.6845,,2022-02-17
26,3528,,5.6921,,2022-02-17
27,3654,,5.6992,,2022-02-17
28,3780,,5.7058,,2022-02-17
29,3906,,5.712,,2022-02-17
30,4032,,5.7179,,2022-02-17
31,4158,,5.7234,,2022-02-17
32,4284,,5.7286,,2022-02-17
33,4410,,5.7334,,2022-02-17
34,4536,,5.7381,,2022-02-17
35,4662,,5.7424,,2022-02-17
36,4788,,5.7466,,2022-02-17
37,4914,,5.7505,,2022-02-17
38,5040,,5.7542,,2022-02-17
39,5166,,5.7578,,2022-02-17
40,5292,,5.7612,,2022-02-17
41,5418,,5.7644,,2022-02-17
42,5544,,5.7675,,2022-02-17
43,5670,,5.7704,,2022-02-17
44,5796,,5.7733,,2022-02-17
45,5922,,5.776,,2022-02-17
46,6048,,5.7785,,2022-02-17
47,6174,,5.781,,2022-02-17
48,6300,,5.7834,,2022-02-17
49,6426,,5.7857,,2022-02-17
50,6552,,5.7879,,2022-02-17
51,6678,,5.79,,2022-02-17
52,6804,,5.792,,2022-02-17
53,6930,,5.794,,2022-02-17
54,7056,,5.7959,,2022-02-17
55,7182,,5.7977,,2022-02-17
56,7308,,5.7995,,2022-02-17
57,7434,,5.8012,,2022-02-17
58,7560,,5.8028,,2022-02-17
59,7686,,5.8044,,2022-02-17
60,7812,,5.806,,2022-02-17
61,7938,,5.8075,,2022-02-17
62,8064,,5.8089,,2022-02-17
63,8190,,5.8103,,2022-02-17
64,8316,,5.8117,,2022-02-17
65,8442,,5.813,,2022-02-17
66,8568,,5.8143,,2022-02-17
67,8694,,5.8155,,2022-02-17
68,8820,,5.8167,,2022-02-17
69,8946,,5.8179,,2022-02-17
70,9072,,5.819,,2022-02-17
71,9198,,5.8201,,2022-02-17
72,9324,,5.8212,,2022-02-17
73,9450,,5.8223,,2022-02-17
74,9576,,5.8233,,2022-02-17
0,252,12.4573,6.6066,5.4881,2022-02-18
1,378,12.2303,6.0965,5.7813,2022-02-18
2,504,11.8997,5.8034,5.7619,2022-02-18
3,630,11.6184,5.6399,5.6593,2022-02-18
4,756,11.4243,5.5499,5.5655,2022-02-18
5,882,11.3117,5.5034,5.5053,2022-02-18
6,1008,11.2621,5.4834,5.4783,2022-02-18
7,1134,11.2563,5.4797,5.4765,2022-02-18
8,1260,11.2787,5.4859,5.4915,2022-02-18
9,1386,11.3178,5.498,5.5165,2022-02-18
10,1512,11.3657,5.5132,5.5466,2022-02-18
11,1638,11.4173,5.53,5.5787,2022-02-18
12,1764,11.4691,5.5473,5.6105,2022-02-18
13,1890,11.5194,5.5644,5.6411,2022-02-18
14,2016,11.5671,5.5809,5.6697,2022-02-18
15,2142,11.6116,5.5965,5.6963,2022-02-18
16,2268,11.6529,5.6113,5.7205,2022-02-18
17,2394,11.691,5.6251,5.7428,2022-02-18
18,2520,11.726,5.6379,5.7631,2022-02-18
19,2646,11.7582,5.6498,5.7817,2022-02-18
20,2772,,5.6609,,2022-02-18
21,2898,,5.6711,,2022-02-18
22,3024,,5.6807,,2022-02-18
23,3150,,5.6895,,2022-02-18
24,3276,,5.6978,,2022-02-18
25,3402,,5.7054,,2022-02-18
26,3528,,5.7126,,2022-02-18
27,3654,,5.7192,,2022-02-18
28,3780,,5.7255,,2022-02-18
29,3906,,5.7314,,2022-02-18
30,4032,,5.7369,,2022-02-18
31,4158,,5.742,,2022-02-18
32,4284,,5.7469,,2022-02-18
33,4410,,5.7515,,2022-02-18
34,4536,,5.7558,,2022-02-18
35,4662,,5.76,,2022-02-18
36,4788,,5.7639,,2022-02-18
37,4914,,5.7676,,2022-02-18
38,5040,,5.7711,,2022-02-18
39,5166,,5.7744,,2022-02-18
40,5292,,5.7776,,2022-02-18
41,5418,,5.7806,,2022-02-18
42,5544,,5.7835,,2022-02-18
43,5670,,5.7863,,2022-02-18
44,5796,,5.7889,,2022-02-18
45,5922,,5.7915,,2022-02-18
46,6048,,5.7939,,2022-02-18
47,6174,,5.7962,,2022-02-18
48,6300,,5.7985,,2022-02-18
49,6426,,5.8006,,2022-02-18
50,6552,,5.8027,,2022-02-18
51,6678,,5.8047,,2022-02-18
52,6804,,5.8066,,2022-02-18
53,6930,,5.8084,,2022-02-18
54,7056,,5.8102,,2022-02-18
55,7182,,5.8119,,2022-02-18
56,7308,,5.8136,,2022-02-18
57,7434,,5.8152,,2022-02-18
58,7560,,5.8168,,2022-02-18
59,7686,,5.8183,,2022-02-18
60,7812,,5.8197,,2022-02-18
61,7938,,5.8211,,2022-02-18
62,8064,,5.8225,,2022-02-18
63,8190,,5.8238,,2022-02-18
64,8316,,5.8251,,2022-02-18
65,8442,,5.8263,,2022-02-18
66,8568,,5.8275,,2022-02-18
67,8694,,5.8287,,2022-02-18
68,8820,,5.8298,,2022-02-18
69,8946,,5.8309,,2022-02-18
70,9072,,5.832,,2022-02-18
71,9198,,5.833,,2022-02-18
72,9324,,5.834,,2022-02-18
73,9450,,5.835,,2022-02-18
74,9576,,5.836,,2022-02-18
0,252,12.4528,6.6405,5.4503,2022-02-21
1,378,12.1917,6.1204,5.7211,2022-02-21
2,504,11.8457,5.8168,5.6974,2022-02-21
3,630,11.5578,5.6473,5.5945,2022-02-21
4,756,11.3579,5.5541,5.4984,2022-02-21
5,882,11.2375,5.506,5.4323,2022-02-21
6,1008,11.1783,5.4852,5.397,2022-02-21
7,1134,11.1625,5.4811,5.3861,2022-02-21
8,1260,11.176,5.4871,5.3929,2022-02-21
9,1386,11.208,5.499,5.4114,2022-02-21
10,1512,11.251,5.5142,5.4369,2022-02-21
11,1638,11.3,5.531,5.4666,2022-02-21
12,1764,11.3514,5.5482,5.4981,2022-02-21
13,1890,11.4031,5.5651,5.5302,2022-02-21
14,2016,11.4535,5.5815,5.5615,2022-02-21
15,2142,11.5019,5.597,5.5919,2022-02-21
16,2268,11.5477,5.6116,5.6206,2022-02-21
17,2394,11.5908,5.6252,5.6478,2022-02-21
18,2520,11.6312,5.6379,5.6734,2022-02-21
19,2646,11.6688,5.6497,5.6972,2022-02-21
20,2772,,5.6606,,2022-02-21
21,2898,,5.6707,,2022-02-21
22,3024,,5.6801,,2022-02-21
23,3150,,5.6888,,2022-02-21
24,3276,,5.6969,,2022-02-21
25,3402,,5.7045,,2022-02-21
26,3528,,5.7115,,2022-02-21
27,3654,,5.7181,,2022-02-21
28,3780,,5.7242,,2022-02-21
29,3906,,5.73,,2022-02-21
30,4032,,5.7354,,2022-02-21
31,4158,,5.7405,,2022-02-21
32,4284,,5.7453,,2022-02-21
33,4410,,5.7498,,2022-02-21
34,4536,,5.7541,,2022-02-21
35,4662,,5.7581,,2022-02-21
36,4788,,5.7619,,2022-02-21
37,4914,,5.7656,,2022-02-21
38,5040,,5.769,,2022-02-21
39,5166,,5.7723,,2022-02-21
40,5292,,5.7754,,2022-02-21
41,5418,,5.7784,,2022-02-21
42,5544,,5.7813,,2022-02-21
43,5670,,5.784,,2022-02-21
44,5796,,5.7866,,2022-02-21
45,5922,,5.7891,,2022-02-21
46,6048,,5.7915,,2022-02-21
47,6174,,5.7938,,2022-02-21
48,6300,,5.796,,2022-02-21
49,6426,,5.7981,,2022-02-21
50,6552,,5.8001,,2022-02-21
51,6678,,5.8021,,2022-02-21
52,6804,,5.8039,,2022-02-21
53,6930,,5.8058,,2022-02-21
54,7056,,5.8075,,2022-02-21
55,7182,,5.8092,,2022-02-21
56,7308,,5.8108,,2022-02-21
57,7434,,5.8124,,2022-02-21
58,7560,,5.8139,,2022-02-21
59,7686,,5.8154,,2022-02-21
60,7812,,5.8168,,2022-02-21
61,7938,,5.8182,,2022-02-21
62,8064,,5.8195,,2022-02-21
63,8190,,5.8208,,2022-02-21
64,8316,,5.8221,,2022-02-21
65,8442,,5.8233,,2022-02-21
66,8568,,5.8245,,2022-02-21
67,8694,,5.8256,,2022-02-21
68,8820,,5.8268,,2022-02-21
69,8946,,5.8278,,2022-02-21
70,9072,,5.8289,,2022-02-21
71,9198,,5.8299,,2022-02-21
72,9324,,5.8309,,2022-02-21
73,9450,,5.8319,,2022-02-21
74,9576,,5.8328,,2022-02-21
0,252,12.506,6.6711,5.4699,2022-02-22
1,378,12.238,6.1717,5.7136,2022-02-22
2,504,11.8898,5.8822,5.6738,2022-02-22
3,630,11.6047,5.7193,5.567,2022-02-22
4,756,11.4101,5.6279,5.4741,2022-02-22
5,882,11.2952,5.579,5.4141,2022-02-22
6,1008,11.2404,5.556,5.3851,2022-02-22
7,1134,11.2273,5.5492,5.3795,2022-02-22
8,1260,11.2414,5.5522,5.3899,2022-02-22
9,1386,11.2724,5.5611,5.4104,2022-02-22
10,1512,11.3131,5.5734,5.4366,2022-02-22
11,1638,11.3585,5.5874,5.4657,2022-02-22
12,1764,11.4055,5.6021,5.4955,2022-02-22
13,1890,11.4523,5.6169,5.525,2022-02-22
14,2016,11.4974,5.6312,5.5534,2022-02-22
15,2142,11.5404,5.6449,5.5804,2022-02-22
16,2268,11.5809,5.6579,5.6058,2022-02-22
17,2394,11.6187,5.67,5.6295,2022-02-22
18,2520,11.6538,5.6814,5.6513,2022-02-22
19,2646,11.6865,5.6919,5.6717,2022-02-22
20,2772,,5.7017,,2022-02-22
21,2898,,5.7108,,2022-02-22
22,3024,,5.7193,,2022-02-22
23,3150,,5.7272,,2022-02-22
24,3276,,5.7345,,2022-02-22
25,3402,,5.7413,,2022-02-22
26,3528,,5.7477,,2022-02-22
27,3654,,5.7536,,2022-02-22
28,3780,,5.7592,,2022-02-22
29,3906,,5.7644,,2022-02-22
30,4032,,5.7693,,2022-02-22
31,4158,,5.774,,2022-02-22
32,4284,,5.7783,,2022-02-22
33,4410,,5.7824,,2022-02-22
34,4536,,5.7863,,2022-02-22
35,4662,,5.7899,,2022-02-22
36,4788,,5.7934,,2022-02-22
37,4914,,5.7967,,2022-02-22
38,5040,,5.7998,,2022-02-22
39,5166,,5.8028,,2022-02-22
40,5292,,5.8057,,2022-02-22
41,5418,,5.8084,,2022-02-22
42,5544,,5.8109,,2022-02-22
43,5670,,5.8134,,2022-02-22
44,5796,,5.8158,,2022-02-22
45,5922,,5.818,,2022-02-22
46,6048,,5.8202,,2022-02-22
47,6174,,5.8223,,2022-02-22
48,6300,,5.8243,,2022-02-22
49,6426,,5.8262,,2022-02-22
50,6552,,5.828,,2022-02-22
51,6678,,5.8298,,2022-02-22
52,6804,,5.8315,,2022-02-22
53,6930,,5.8332,,2022-02-22
54,7056,,5.8348,,2022-02-22
55,7182,,5.8363,,2022-02-22
56,7308,,5.8378,,2022-02-22
57,7434,,5.8392,,2022-02-22
58,7560,,5.8406,,2022-02-22
59,7686,,5.8419,,2022-02-22
60,7812,,5.8432,,2022-02-22
61,7938,,5.8445,,2022-02-22
62,8064,,5.8457,,2022-02-22
63,8190,,5.8469,,2022-02-22
64,8316,,5.848,,2022-02-22
65,8442,,5.8491,,2022-02-22
66,8568,,5.8502,,2022-02-22
67,8694,,5.8512,,2022-02-22
68,8820,,5.8522,,2022-02-22
69,8946,,5.8532,,2022-02-22
70,9072,,5.8542,,2022-02-22
71,9198,,5.8551,,2022-02-22
72,9324,,5.856,,2022-02-22
73,9450,,5.8569,,2022-02-22
